nm_Band,Panchromatic,Coastal Blue,Blue,Green,Yellow,Red,Red Edge,NIR1,NIR2
1078,8.7471695E-06,4.8873779E-06,2.1235305E-06,2.6469809E-05,1.1323149E-07,2.330344E-07,1.0263121E-07,8.2525726E-08,7.997535E-05
1079,8.7017891E-06,4.7745058E-06,2.4230704E-06,2.8217574E-05,1.2017581E-07,2.2434788E-07,8.9242464E-08,7.9673122E-08,8.0049538E-05
1080,8.6741577E-06,4.7005876E-06,2.7231619E-06,2.9968534E-05,1.2732839E-07,2.1742704E-07,7.600631E-08,7.6815088E-08,8.0123727E-05
1081,8.3784913E-06,4.8617713E-06,3.1231788E-06,3.1938488E-05,1.4604443E-07,2.283314E-07,9.0652126E-08,6.9451923E-08,7.1809012E-05
1082,8.1001442E-06,5.0624893E-06,3.5239312E-06,3.3912035E-05,1.6479489E-07,2.4104105E-07,1.0550282E-07,6.2075003E-08,6.3478777E-05
1083,7.8033706E-06,5.0278878E-06,3.9823091E-06,3.6321575E-05,1.7377315E-07,2.3054098E-07,9.1532158E-08,6.820841E-08,6.5554507E-05
1084,7.5060351E-06,4.953897E-06,4.4415275E-06,3.8951907E-05,1.8257139E-07,2.2002112E-07,7.7535513E-08,7.4353038E-08,6.7633961E-05
1085,7.2260685E-06,5.0371729E-06,4.7306007E-06,4.0720634E-05,2.043542E-07,2.1485277E-07,7.2254831E-08,7.383254E-08,7.0053939E-05
1086,7.1609396E-06,5.159983E-06,5.0201993E-06,4.2492554E-05,2.2617685E-07,2.0967452E-07,6.7142854E-08,7.3310956E-08,7.281537E-05
1087,7.0956785E-06,5.4407125E-06,5.3674235E-06,4.5786657E-05,2.5788218E-07,1.9372393E-07,5.2905812E-08,6.7673434E-08,6.7483722E-05
1088,7.0302852E-06,5.7219499E-06,5.7438544E-06,4.908675E-05,2.8964545E-07,1.7684594E-07,3.8642461E-08,6.2025414E-08,6.1804411E-05
1089,6.9647596E-06,5.727209E-06,6.0351602E-06,5.1958035E-05,3.1357793E-07,1.6263216E-07,5.4077543E-08,5.9323204E-08,5.7804743E-05
1090,6.8991019E-06,5.7720024E-06,6.3269914E-06,5.5052109E-05,3.3755387E-07,1.4839198E-07,6.9720136E-08,5.6418659E-08,5.3797626E-05
1091,6.7972523E-06,5.9751505E-06,6.1608648E-06,5.8805163E-05,3.7540395E-07,1.3448546E-07,8.0547714E-08,6.3381135E-08,4.1655212E-05
1092,6.7132507E-06,6.1786613E-06,5.9657417E-06,6.2565004E-05,4.1530047E-07,1.207334E-07,9.1574581E-08,7.0553909E-08,2.9185375E-05
1093,6.611021E-06,6.3825347E-06,5.8563739E-06,6.8077202E-05,4.414134E-07,1.0244682E-07,8.2312874E-08,6.0530159E-08,3.0399585E-05
1094,6.5085929E-06,6.5867709E-06,5.7180621E-06,7.3599381E-05,4.6955466E-07,8.4126576E-08,7.3034066E-08,5.0487949E-08,3.1582009E-05
1095,6.4240625E-06,6.8310854E-06,5.1193237E-06,8.1098901E-05,4.8386525E-07,8.2577227E-08,1.1325226E-07,5.9055535E-08,2.9979348E-05
1096,6.3937043E-06,7.0758351E-06,4.5482687E-06,8.8830791E-05,5.0018606E-07,8.1205767E-08,1.535438E-07,6.7440332E-08,2.8373708E-05
1097,6.381409E-06,7.559749E-06,4.3507291E-06,9.9861575E-05,5.2249587E-07,7.440094E-08,2.2367139E-07,5.4398562E-08,2.7956917E-05
1098,6.3509351E-06,8.0445334E-06,4.1528219E-06,0.00011113152,5.4484553E-07,6.7583573E-08,2.9248223E-07,4.1134186E-08,2.7505235E-05
1099,6.3385571E-06,8.0917206E-06,3.7524898E-06,0.00012549334,5.6126413E-07,6.1660435E-08,3.8129602E-07,4.8530833E-08,1.4089229E-05
1100,6.3261461E-06,8.1389804E-06,3.3225306E-06,0.0001401007,5.7771171E-07,5.5726406E-08,4.6846222E-07,5.5940872E-08,6.7607887E-07
